191,-110,-110
191,-111,-111
191,-112,-112
191,-113,-113
191,-114,-114
191,-115,-115
191,-116,-116
191,-117,-117
191,-118,-118
191,-119,-119
191,-120,-120
191,-121,-121
191,-122,-122
191,-123,-123
191,-124,-124
191,-125,-125
191,-126,-126
191,-127,-127
191,-128,-128
191,-129,-129
191,-130,-130
191,-131,-131
191,-132,-132
191,-133,-133
191,-134,-134
191,-135,-135
191,-136,-136
190,-86,-86
190,-87,-87
190,-88,-88
190,-89,-89
190,-90,-90
190,-91,-91
190,-92,-92
190,-93,-93
190,-94,-94
190,-95,-95
190,-96,-96
190,-97,-97
190,-98,-98
190,-99,-99
190,-100,-100
190,-101,-101
190,-102,-102
190,-103,-103
190,-104,-104
190,-105,-105
190,-106,-106
190,-107,-107
190,-108,-108
190,-109,-109
190,-110,-110
190,-111,-111
190,-112,-112
190,-113,-113
190,-114,-114
190,-115,-115
190,-116,-116
190,-117,-117
190,-118,-118
190,-119,-119
190,-120,-120
190,-121,-121
190,-122,-122
190,-123,-123
190,-124,-124
190,-125,-125
190,-126,-126
190,-127,-127
190,-128,-128
190,-129,-129
190,-130,-130
190,-131,-131
190,-132,-132
190,-133,-133
190,-134,-134
190,-135,-135
190,-136,-136
189,-86,-86
189,-87,-87
189,-88,-88
189,-89,-89
189,-90,-90
189,-91,-91
189,-92,-92
189,-93,-93
189,-94,-94
189,-95,-95
189,-96,-96
189,-97,-97
189,-98,-98
189,-99,-99
189,-100,-100
189,-101,-101
189,-102,-102
189,-103,-103
189,-104,-104
189,-105,-105
189,-106,-106
189,-107,-107
189,-108,-108
189,-109,-109
189,-110,-110
189,-111,-111
189,-112,-112
189,-113,-113
189,-114,-114
189,-115,-115
189,-116,-116
189,-117,-117
189,-118,-118
189,-119,-119
189,-120,-120
189,-121,-121
189,-122,-122
189,-123,-123
189,-124,-124
189,-125,-125
189,-126,-126
189,-127,-127
189,-128,-128
189,-129,-129
189,-130,-130
189,-131,-131
189,-132,-132
189,-133,-133
189,-134,-134
189,-135,-135
189,-136,-136
188,-86,-86
188,-87,-87
188,-88,-88
188,-89,-89
188,-90,-90
188,-91,-91
188,-92,-92
188,-93,-93
188,-94,-94
188,-95,-95
188,-96,-96
188,-97,-97
188,-98,-98
188,-99,-99
188,-100,-100
188,-101,-101
188,-102,-102
188,-103,-103
188,-104,-104
188,-105,-105
188,-106,-106
188,-107,-107
188,-108,-108
188,-109,-109
188,-110,-110
188,-111,-111
188,-112,-112
188,-113,-113
188,-114,-114
188,-115,-115
188,-116,-116
188,-117,-117
188,-118,-118
188,-119,-119
188,-120,-120
188,-121,-121
188,-122,-122
188,-123,-123
188,-124,-124
188,-125,-125
188,-126,-126
188,-127,-127
188,-128,-128
188,-129,-129
188,-130,-130
188,-131,-131
188,-132,-132
188,-133,-133
188,-134,-134
188,-135,-135
188,-136,-136
187,-86,-86
187,-87,-87
187,-88,-88
187,-89,-89
187,-90,-90
187,-91,-91
187,-92,-92
187,-93,-93
187,-94,-94
187,-95,-95
187,-96,-96
187,-97,-97
187,-98,-98
187,-99,-99
187,-100,-100
187,-101,-101
187,-102,-102
187,-103,-103
187,-104,-104
187,-105,-105
187,-106,-106
187,-107,-107
187,-108,-108
187,-109,-109
187,-110,-110
187,-111,-111
187,-112,-112
187,-113,-113
187,-114,-114
187,-115,-115
187,-116,-116
187,-117,-117
187,-118,-118
187,-119,-119
187,-120,-120
187,-121,-121
187,-122,-122
187,-123,-123
187,-124,-124
187,-125,-125
187,-126,-126
187,-127,-127
187,-128,-128
187,-129,-129
187,-130,-130
187,-131,-131
187,-132,-132
187,-133,-133
187,-134,-134
187,-135,-135
187,-136,-136
186,-86,-86
186,-87,-87
186,-88,-88
186,-89,-89
186,-90,-90
186,-91,-91
186,-92,-92
186,-93,-93
186,-94,-94
186,-95,-95
186,-96,-96
186,-97,-97
186,-98,-98
186,-99,-99
186,-100,-100
186,-101,-101
186,-102,-102
186,-103,-103
186,-104,-104
186,-105,-105
186,-106,-106
186,-107,-107
186,-108,-108
186,-109,-109
186,-110,-110
186,-111,-111
186,-112,-112
186,-113,-113
186,-114,-114
186,-115,-115
186,-116,-116
186,-117,-117
186,-118,-118
186,-119,-119
186,-120,-120
186,-121,-121
186,-122,-122
186,-123,-123
186,-124,-124
186,-125,-125
186,-126,-126
186,-127,-127
186,-128,-128
186,-129,-129
186,-130,-130
186,-131,-131
186,-132,-132
186,-133,-133
186,-134,-134
186,-135,-135
186,-136,-136
185,-86,-86
185,-87,-87
185,-88,-88
185,-89,-89
185,-90,-90
185,-91,-91
185,-92,-92
185,-93,-93
185,-94,-94
185,-95,-95
185,-96,-96
185,-97,-97
185,-98,-98
185,-99,-99
185,-100,-100
185,-101,-101
185,-102,-102
185,-103,-103
185,-104,-104
185,-105,-105
185,-106,-106
185,-107,-107
185,-108,-108
185,-109,-109
185,-110,-110
185,-111,-111
185,-112,-112
185,-113,-113
185,-114,-114
185,-115,-115
185,-116,-116
185,-117,-117
185,-118,-118
185,-119,-119
185,-120,-120
185,-121,-121
185,-122,-122
185,-123,-123
185,-124,-124
185,-125,-125
185,-126,-126
185,-127,-127
185,-128,-128
185,-129,-129
185,-130,-130
185,-131,-131
185,-132,-132
185,-133,-133
185,-134,-134
185,-135,-135
185,-136,-136
184,-86,-86
184,-87,-87
184,-88,-88
184,-89,-89
184,-90,-90
184,-91,-91
184,-92,-92
184,-93,-93
184,-94,-94
184,-95,-95
184,-96,-96
184,-97,-97
184,-98,-98
184,-99,-99
184,-100,-100
184,-101,-101
184,-102,-102
184,-103,-103
184,-104,-104
184,-105,-105
184,-106,-106
184,-107,-107
184,-108,-108
184,-109,-109
184,-110,-110
184,-111,-111
184,-112,-112
184,-113,-113
184,-114,-114
184,-115,-115
184,-116,-116
184,-117,-117
184,-118,-118
184,-119,-119
184,-120,-120
184,-121,-121
184,-122,-122
184,-123,-123
184,-124,-124
184,-125,-125
184,-126,-126
184,-127,-127
184,-128,-128
184,-129,-129
184,-130,-130
184,-131,-131
184,-132,-132
184,-133,-133
184,-134,-134
184,-135,-135
184,-136,-136
183,-86,-86
183,-87,-87
183,-88,-88
183,-89,-89
183,-90,-90
183,-91,-91
183,-92,-92
183,-93,-93
183,-94,-94
183,-95,-95
183,-96,-96
183,-97,-97
183,-98,-98
183,-99,-99
183,-100,-100
183,-101,-101
183,-102,-102
183,-103,-103
183,-104,-104
183,-105,-105
183,-106,-106
183,-107,-107
183,-108,-108
183,-109,-109
183,-110,-110
183,-111,-111
183,-112,-112
183,-113,-113
183,-114,-114
183,-115,-115
183,-116,-116
183,-117,-117
183,-118,-118
183,-119,-119
183,-120,-120
183,-121,-121
183,-122,-122
183,-123,-123
183,-124,-124
183,-125,-125
183,-126,-126
183,-127,-127
183,-128,-128
183,-129,-129
183,-130,-130
183,-131,-131
183,-132,-132
183,-133,-133
183,-134,-134
183,-135,-135
183,-136,-136
182,-86,-86
182,-87,-87
182,-88,-88
182,-89,-89
182,-90,-90
182,-91,-91
182,-92,-92
182,-93,-93
182,-94,-94
182,-95,-95
182,-96,-96
182,-97,-97
182,-98,-98
182,-99,-99
182,-100,-100
182,-101,-101
182,-102,-102
182,-103,-103
182,-104,-104
182,-105,-105
182,-106,-106
182,-107,-107
182,-108,-108
182,-109,-109
182,-110,-110
182,-111,-111
182,-112,-112
182,-113,-113
182,-114,-114
182,-115,-115
182,-116,-116
182,-117,-117
182,-118,-118
182,-119,-119
182,-120,-120
182,-121,-121
182,-122,-122
182,-123,-123
182,-124,-124
182,-125,-125
182,-126,-126
182,-127,-127
182,-128,-128
182,-129,-129
182,-130,-130
182,-131,-131
182,-132,-132
182,-133,-133
182,-134,-134
182,-135,-135
182,-136,-136
181,-86,-86
181,-87,-87
181,-88,-88
181,-89,-89
181,-90,-90
181,-91,-91
181,-92,-92
181,-93,-93
181,-94,-94
181,-95,-95
181,-96,-96
181,-97,-97
181,-98,-98
181,-99,-99
181,-100,-100
181,-101,-101
181,-102,-102
181,-103,-103
181,-104,-104
181,-105,-105
181,-106,-106
181,-107,-107
181,-108,-108
181,-109,-109
181,-110,-110
181,-111,-111
181,-112,-112
181,-113,-113
181,-114,-114
181,-115,-115
181,-116,-116
181,-117,-117
181,-118,-118
181,-119,-119
181,-120,-120
181,-121,-121
181,-122,-122
181,-123,-123
181,-124,-124
181,-125,-125
181,-126,-126
181,-127,-127
181,-128,-128
181,-129,-129
181,-130,-130
181,-131,-131
181,-132,-132
181,-133,-133
181,-134,-134
181,-135,-135
181,-136,-136
180,-86,-86
180,-87,-87
180,-88,-88
180,-89,-89
180,-90,-90
180,-91,-91
180,-92,-92
180,-93,-93
180,-94,-94
180,-95,-95
180,-96,-96
180,-97,-97
180,-98,-98
180,-99,-99
180,-100,-100
180,-101,-101
180,-102,-102
180,-103,-103
180,-104,-104
180,-105,-105
180,-106,-106
180,-107,-107
180,-108,-108
180,-109,-109
180,-110,-110
180,-111,-111
180,-112,-112
180,-113,-113
180,-114,-114
180,-115,-115
180,-116,-116
180,-117,-117
180,-118,-118
180,-119,-119
180,-120,-120
180,-121,-121
180,-122,-122
180,-123,-123
180,-124,-124
180,-125,-125
180,-126,-126
180,-127,-127
180,-128,-128
180,-129,-129
180,-130,-130
180,-131,-131
180,-132,-132
180,-133,-133
180,-134,-134
180,-135,-135
180,-136,-136
179,-86,-86
179,-87,-87
179,-88,-88
179,-89,-89
179,-90,-90
179,-91,-91
179,-92,-92
179,-93,-93
179,-94,-94
179,-95,-95
179,-96,-96
179,-97,-97
179,-98,-98
179,-99,-99
179,-100,-100
179,-101,-101
179,-102,-102
179,-103,-103
179,-104,-104
179,-105,-105
179,-106,-106
179,-107,-107
179,-108,-108
179,-109,-109
179,-110,-110
179,-111,-111
179,-112,-112
179,-113,-113
179,-114,-114
179,-115,-115
179,-116,-116
179,-117,-117
179,-118,-118
179,-119,-119
179,-120,-120
179,-121,-121
179,-122,-122
179,-123,-123
179,-124,-124
179,-125,-125
179,-126,-126
179,-127,-127
179,-128,-128
179,-129,-129
179,-130,-130
179,-131,-131
179,-132,-132
179,-133,-133
179,-134,-134
179,-135,-135
179,-136,-136
178,-86,-86
178,-87,-87
178,-88,-88
178,-89,-89
178,-90,-90
178,-91,-91
178,-92,-92
178,-93,-93
178,-94,-94
178,-95,-95
178,-96,-96
178,-97,-97
178,-98,-98
178,-99,-99
178,-100,-100
178,-101,-101
178,-102,-102
178,-103,-103
178,-104,-104
178,-105,-105
178,-106,-106
178,-107,-107
178,-108,-108
178,-109,-109
178,-110,-110
178,-111,-111
178,-112,-112
178,-113,-113
178,-114,-114
178,-115,-115
178,-116,-116
178,-117,-117
178,-118,-118
178,-119,-119
178,-120,-120
178,-121,-121
178,-122,-122
178,-123,-123
178,-124,-124
178,-125,-125
178,-126,-126
178,-127,-127
178,-128,-128
178,-129,-129
178,-130,-130
178,-131,-131
178,-132,-132
178,-133,-133
178,-134,-134
178,-135,-135
178,-136,-136
177,-86,-86
177,-87,-87
177,-88,-88
177,-89,-89
177,-90,-90
177,-91,-91
177,-92,-92
177,-93,-93
177,-94,-94
177,-95,-95
177,-96,-96
177,-97,-97
177,-98,-98
177,-99,-99
177,-100,-100
177,-101,-101
177,-102,-102
177,-103,-103
177,-104,-104
177,-105,-105
177,-106,-106
177,-107,-107
177,-108,-108
177,-109,-109
177,-110,-110
177,-111,-111
177,-112,-112
177,-113,-113
177,-114,-114
177,-115,-115
177,-116,-116
177,-117,-117
177,-118,-118
177,-119,-119
177,-120,-120
177,-121,-121
177,-122,-122
177,-123,-123
177,-124,-124
177,-125,-125
177,-126,-126
177,-127,-127
177,-128,-128
177,-129,-129
177,-130,-130
177,-131,-131
177,-132,-132
177,-133,-133
177,-134,-134
177,-135,-135
177,-136,-136
176,-86,-86
176,-87,-87
176,-88,-88
176,-89,-89
176,-90,-90
176,-91,-91
176,-92,-92
176,-93,-93
176,-94,-94
176,-95,-95
176,-96,-96
176,-97,-97
176,-98,-98
176,-99,-99
176,-100,-100
176,-101,-101
176,-102,-102
176,-103,-103
176,-104,-104
176,-105,-105
176,-106,-106
176,-107,-107
176,-108,-108
176,-109,-109
176,-110,-110
176,-111,-111
176,-112,-112
176,-113,-113
176,-114,-114
176,-115,-115
176,-116,-116
176,-117,-117
176,-118,-118
176,-119,-119
176,-120,-120
176,-121,-121
176,-122,-122
176,-123,-123
176,-124,-124
176,-125,-125
176,-126,-126
176,-127,-127
176,-128,-128
176,-129,-129
176,-130,-130
176,-131,-131
176,-132,-132
176,-133,-133
176,-134,-134
176,-135,-135
176,-136,-136
175,-86,-86
175,-87,-87
175,-88,-88
175,-89,-89
175,-90,-90
175,-91,-91
175,-92,-92
175,-93,-93
175,-94,-94
175,-95,-95
175,-96,-96
175,-97,-97
175,-98,-98
175,-99,-99
175,-100,-100
175,-101,-101
175,-102,-102
175,-103,-103
175,-104,-104
175,-105,-105
175,-106,-106
175,-107,-107
175,-108,-108
175,-109,-109
175,-110,-110
175,-111,-111
175,-112,-112
175,-113,-113
175,-114,-114
175,-115,-115
175,-116,-116
175,-117,-117
175,-118,-118
175,-119,-119
175,-120,-120
175,-121,-121
175,-122,-122
175,-123,-123
175,-124,-124
175,-125,-125
175,-126,-126
175,-127,-127
175,-128,-128
175,-129,-129
175,-130,-130
175,-131,-131
175,-132,-132
175,-133,-133
175,-134,-134
175,-135,-135
175,-136,-136
174,-86,-86
174,-87,-87
174,-88,-88
174,-89,-89
174,-90,-90
174,-91,-91
174,-92,-92
174,-93,-93
174,-94,-94
174,-95,-95
174,-96,-96
174,-97,-97
174,-98,-98
174,-99,-99
174,-100,-100
174,-101,-101
174,-102,-102
174,-103,-103
174,-104,-104
174,-105,-105
174,-106,-106
174,-107,-107
174,-108,-108
174,-109,-109
174,-110,-110
174,-111,-111
174,-112,-112
174,-113,-113
174,-114,-114
174,-115,-115
174,-116,-116
174,-117,-117
174,-118,-118
174,-119,-119
174,-120,-120
174,-121,-121
174,-122,-122
174,-123,-123
174,-124,-124
174,-125,-125
174,-126,-126
174,-127,-127
174,-128,-128
174,-129,-129
174,-130,-130
174,-131,-131
174,-132,-132
174,-133,-133
174,-134,-134
174,-135,-135
174,-136,-136
173,-86,-86
173,-87,-87
173,-88,-88
173,-89,-89
173,-90,-90
173,-91,-91
173,-92,-92
173,-93,-93
173,-94,-94
173,-95,-95
173,-96,-96
173,-97,-97
173,-98,-98
173,-99,-99
173,-100,-100
173,-101,-101
173,-102,-102
173,-103,-103
173,-104,-104
173,-105,-105
173,-106,-106
173,-107,-107
173,-108,-108
173,-109,-109
173,-110,-110
173,-111,-111
173,-112,-112
173,-113,-113
173,-114,-114
173,-115,-115
173,-116,-116
173,-117,-117
173,-118,-118
173,-119,-119
173,-120,-120
173,-121,-121
173,-122,-122
173,-123,-123
173,-124,-124
173,-125,-125
173,-126,-126
173,-127,-127
173,-128,-128
173,-129,-129
173,-130,-130
173,-131,-131
173,-132,-132
173,-133,-133
173,-134,-134
173,-135,-135
173,-136,-136
172,-86,-86
172,-87,-87
172,-88,-88
172,-89,-89
172,-90,-90
172,-91,-91
172,-92,-92
172,-93,-93
172,-94,-94
172,-95,-95
172,-96,-96
172,-97,-97
172,-98,-98
172,-99,-99
172,-100,-100
172,-101,-101
172,-102,-102
172,-103,-103
172,-104,-104
172,-105,-105
172,-106,-106
172,-107,-107
172,-108,-108
172,-109,-109
172,-110,-110
172,-111,-111
172,-112,-112
172,-113,-113
172,-114,-114
172,-115,-115
172,-116,-116
172,-117,-117
172,-118,-118
172,-119,-119
172,-120,-120
172,-121,-121
172,-122,-122
172,-123,-123
172,-124,-124
172,-125,-125
172,-126,-126
172,-127,-127
172,-128,-128
172,-129,-129
172,-130,-130
172,-131,-131
172,-132,-132
172,-133,-133
172,-134,-134
172,-135,-135
172,-136,-136
171,-86,-86
171,-87,-87
171,-88,-88
171,-89,-89
171,-90,-90
171,-91,-91
171,-92,-92
171,-93,-93
171,-94,-94
171,-95,-95
171,-96,-96
171,-97,-97
171,-98,-98
171,-99,-99
171,-100,-100
171,-101,-101
171,-102,-102
171,-103,-103
171,-104,-104
171,-105,-105
171,-106,-106
171,-107,-107
171,-108,-108
171,-109,-109
171,-110,-110
171,-111,-111
171,-112,-112
171,-113,-113
171,-114,-114
171,-115,-115
171,-116,-116
171,-117,-117
171,-118,-118
171,-119,-119
171,-120,-120
171,-121,-121
171,-122,-122
171,-123,-123
171,-124,-124
171,-125,-125
171,-126,-126
171,-127,-127
171,-128,-128
171,-129,-129
171,-130,-130
171,-131,-131
171,-132,-132
171,-133,-133
171,-134,-134
171,-135,-135
171,-136,-136
170,-86,-86
170,-87,-87
170,-88,-88
170,-89,-89
170,-90,-90
170,-91,-91
170,-92,-92
170,-93,-93
170,-94,-94
170,-95,-95
170,-96,-96
170,-97,-97
170,-98,-98
170,-99,-99
170,-100,-100
170,-101,-101
170,-102,-102
170,-103,-103
170,-104,-104
170,-105,-105
170,-106,-106
170,-107,-107
170,-108,-108
170,-109,-109
170,-110,-110
170,-111,-111
170,-112,-112
170,-113,-113
170,-114,-114
170,-115,-115
170,-116,-116
170,-117,-117
170,-118,-118
170,-119,-119
170,-120,-120
170,-121,-121
170,-122,-122
170,-123,-123
170,-124,-124
170,-125,-125
170,-126,-126
170,-127,-127
170,-128,-128
170,-129,-129
170,-130,-130
170,-131,-131
170,-132,-132
170,-133,-133
170,-134,-134
170,-135,-135
170,-136,-136
169,-86,-86
169,-87,-87
169,-88,-88
169,-89,-89
169,-90,-90
169,-91,-91
169,-92,-92
169,-93,-93
169,-94,-94
169,-95,-95
169,-96,-96
169,-97,-97
169,-98,-98
169,-99,-99
169,-100,-100
169,-101,-101
169,-102,-102
169,-103,-103
169,-104,-104
169,-105,-105
169,-106,-106
169,-107,-107
169,-108,-108
169,-109,-109
169,-110,-110
169,-111,-111
169,-112,-112
169,-113,-113
169,-114,-114
169,-115,-115
169,-116,-116
169,-117,-117
169,-118,-118
169,-119,-119
169,-120,-120
169,-121,-121
169,-122,-122
169,-123,-123
169,-124,-124
169,-125,-125
169,-126,-126
169,-127,-127
169,-128,-128
169,-129,-129
169,-130,-130
169,-131,-131
169,-132,-132
169,-133,-133
169,-134,-134
169,-135,-135
169,-136,-136
168,-86,-86
168,-87,-87
168,-88,-88
168,-89,-89
168,-90,-90
168,-91,-91
168,-92,-92
168,-93,-93
168,-94,-94
168,-95,-95
168,-96,-96
168,-97,-97
168,-98,-98
168,-99,-99
168,-100,-100
168,-101,-101
168,-102,-102
168,-103,-103
168,-104,-104
168,-105,-105
168,-106,-106
168,-107,-107
168,-108,-108
168,-109,-109
168,-110,-110
168,-111,-111
168,-112,-112
168,-113,-113
168,-114,-114
168,-115,-115
168,-116,-116
168,-117,-117
168,-118,-118
168,-119,-119
168,-120,-120
168,-121,-121
168,-122,-122
168,-123,-123
168,-124,-124
168,-125,-125
168,-126,-126
168,-127,-127
168,-128,-128
168,-129,-129
168,-130,-130
168,-131,-131
168,-132,-132
168,-133,-133
168,-134,-134
168,-135,-135
168,-136,-136
167,-86,-86
167,-87,-87
167,-88,-88
167,-89,-89
167,-90,-90
167,-91,-91
167,-92,-92
167,-93,-93
167,-94,-94
167,-95,-95
167,-96,-96
167,-97,-97
167,-98,-98
167,-99,-99
167,-100,-100
167,-101,-101
167,-102,-102
167,-103,-103
167,-104,-104
167,-105,-105
167,-106,-106
167,-107,-107
167,-108,-108
167,-109,-109
167,-110,-110
167,-111,-111
167,-112,-112
167,-113,-113
167,-114,-114
167,-115,-115
167,-116,-116
167,-117,-117
167,-118,-118
167,-119,-119
167,-120,-120
167,-121,-121
167,-122,-122
167,-123,-123
167,-124,-124
167,-125,-125
167,-126,-126
167,-127,-127
167,-128,-128
167,-129,-129
167,-130,-130
167,-131,-131
167,-132,-132
167,-133,-133
167,-134,-134
167,-135,-135
167,-136,-136
166,-86,-86
166,-87,-87
166,-88,-88
166,-89,-89
166,-90,-90
166,-91,-91
166,-92,-92
166,-93,-93
166,-94,-94
166,-95,-95
166,-96,-96
166,-97,-97
166,-98,-98
166,-99,-99
166,-100,-100
166,-101,-101
166,-102,-102
166,-103,-103
166,-104,-104
166,-105,-105
166,-106,-106
166,-107,-107
166,-108,-108
166,-109,-109
166,-110,-110
166,-111,-111
166,-112,-112
166,-113,-113
166,-114,-114
166,-115,-115
166,-116,-116
166,-117,-117
166,-118,-118
166,-119,-119
166,-120,-120
166,-121,-121
166,-122,-122
166,-123,-123
166,-124,-124
166,-125,-125
166,-126,-126
166,-127,-127
166,-128,-128
166,-129,-129
166,-130,-130
166,-131,-131
166,-132,-132
166,-133,-133
166,-134,-134
166,-135,-135
166,-136,-136
165,-86,-86
165,-87,-87
165,-88,-88
165,-89,-89
165,-90,-90
165,-91,-91
165,-92,-92
165,-93,-93
165,-94,-94
165,-95,-95
165,-96,-96
165,-97,-97
165,-98,-98
165,-99,-99
165,-100,-100
165,-101,-101
165,-102,-102
165,-103,-103
165,-104,-104
165,-105,-105
165,-106,-106
165,-107,-107
165,-108,-108
165,-109,-109
165,-110,-110
165,-111,-111
165,-112,-112
165,-113,-113
165,-114,-114
165,-115,-115
165,-116,-116
165,-117,-117
165,-118,-118
165,-119,-119
165,-120,-120
165,-121,-121
165,-122,-122
165,-123,-123
165,-124,-124
165,-125,-125
165,-126,-126
165,-127,-127
165,-128,-128
165,-129,-129
165,-130,-130
165,-131,-131
165,-132,-132
165,-133,-133
165,-134,-134
165,-135,-135
165,-136,-136
164,-86,-86
164,-87,-87
164,-88,-88
164,-89,-89
164,-90,-90
164,-91,-91
164,-92,-92
164,-93,-93
164,-94,-94
164,-95,-95
164,-96,-96
164,-97,-97
164,-98,-98
164,-99,-99
164,-100,-100
164,-101,-101
164,-102,-102
164,-103,-103
164,-104,-104
164,-105,-105
164,-106,-106
164,-107,-107
164,-108,-108
164,-109,-109
164,-110,-110
164,-111,-111
164,-112,-112
164,-113,-113
164,-114,-114
164,-115,-115
164,-116,-116
164,-117,-117
164,-118,-118
164,-119,-119
164,-120,-120
164,-121,-121
164,-122,-122
164,-123,-123
164,-124,-124
164,-125,-125
164,-126,-126
164,-127,-127
164,-128,-128
164,-129,-129
164,-130,-130
164,-131,-131
164,-132,-132
164,-133,-133
164,-134,-134
164,-135,-135
164,-136,-136
163,-86,-86
163,-87,-87
163,-88,-88
163,-89,-89
163,-90,-90
163,-91,-91
163,-92,-92
163,-93,-93
163,-94,-94
163,-95,-95
163,-96,-96
163,-97,-97
163,-98,-98
163,-99,-99
163,-100,-100
163,-101,-101
163,-102,-102
163,-103,-103
163,-104,-104
163,-105,-105
163,-106,-106
163,-107,-107
163,-108,-108
163,-109,-109
163,-110,-110
163,-111,-111
163,-112,-112
163,-113,-113
163,-114,-114
163,-115,-115
163,-116,-116
163,-117,-117
163,-118,-118
163,-119,-119
163,-120,-120
163,-121,-121
163,-122,-122
163,-123,-123
163,-124,-124
163,-125,-125
163,-126,-126
163,-127,-127
163,-128,-128
163,-129,-129
163,-130,-130
163,-131,-131
163,-132,-132
163,-133,-133
163,-134,-134
163,-135,-135
163,-136,-136
162,-86,-86
162,-87,-87
162,-88,-88
162,-89,-89
162,-90,-90
162,-91,-91
162,-92,-92
162,-93,-93
162,-94,-94
162,-95,-95
162,-96,-96
162,-97,-97
162,-98,-98
162,-99,-99
162,-100,-100
162,-101,-101
162,-102,-102
162,-103,-103
162,-104,-104
162,-105,-105
162,-106,-106
162,-107,-107
162,-108,-108
162,-109,-109
162,-110,-110
162,-111,-111
162,-112,-112
162,-113,-113
162,-114,-114
162,-115,-115
162,-116,-116
162,-117,-117
162,-118,-118
162,-119,-119
162,-120,-120
162,-121,-121
162,-122,-122
162,-123,-123
162,-124,-124
162,-125,-125
162,-126,-126
162,-127,-127
162,-128,-128
162,-129,-129
162,-130,-130
162,-131,-131
162,-132,-132
162,-133,-133
162,-134,-134
162,-135,-135
162,-136,-136
161,-86,-86
161,-87,-87
161,-88,-88
161,-89,-89
161,-90,-90
161,-91,-91
161,-92,-92
161,-93,-93
161,-94,-94
161,-95,-95
161,-96,-96
161,-97,-97
161,-98,-98
161,-99,-99
161,-100,-100
161,-101,-101
161,-102,-102
161,-103,-103
161,-104,-104
161,-105,-105
161,-106,-106
161,-107,-107
161,-108,-108
161,-109,-109
161,-110,-110
161,-111,-111
161,-112,-112
161,-113,-113
161,-114,-114
161,-115,-115
161,-116,-116
161,-117,-117
161,-118,-118
161,-119,-119
161,-120,-120
161,-121,-121
161,-122,-122
161,-123,-123
161,-124,-124
161,-125,-125
161,-126,-126
161,-127,-127
161,-128,-128
161,-129,-129
161,-130,-130
161,-131,-131
161,-132,-132
161,-133,-133
161,-134,-134
161,-135,-135
161,-136,-136
160,-86,-86
160,-87,-87
160,-88,-88
160,-89,-89
160,-90,-90
160,-91,-91
160,-92,-92
160,-93,-93
160,-94,-94
160,-95,-95
160,-96,-96
160,-97,-97
160,-98,-98
160,-99,-99
160,-100,-100
160,-101,-101
160,-102,-102
160,-103,-103
160,-104,-104
160,-105,-105
160,-106,-106
160,-107,-107
160,-108,-108
160,-109,-109
160,-110,-110
160,-111,-111
160,-112,-112
160,-113,-113
160,-114,-114
160,-115,-115
160,-116,-116
160,-117,-117
160,-118,-118
160,-119,-119
160,-120,-120
160,-121,-121
160,-122,-122
160,-123,-123
160,-124,-124
160,-125,-125
160,-126,-126
160,-127,-127
160,-128,-128
160,-129,-129
160,-130,-130
160,-131,-131
160,-132,-132
160,-133,-133
160,-134,-134
160,-135,-135
160,-136,-136
159,-86,-86
159,-87,-87
159,-88,-88
159,-89,-89
159,-90,-90
159,-91,-91
159,-92,-92
159,-93,-93
159,-94,-94
159,-95,-95
159,-96,-96
159,-97,-97
159,-98,-98
159,-99,-99
159,-100,-100
159,-101,-101
